0,1,0.0246575342466000
0,12,0.0238726790451000
0,13,0.0359712230216000
0,39,0.0387596899225000
0,44,0.0384615384615000
0,57,0.0235042735043000
0,62,0.0294117647059000
0,78,0.0320512820513000
0,80,0.0279329608939000
0,85,0.101941747573000
0,99,0.0400000000000000
0,107,0.0372670807453000
0,115,0.179104477612000
0,118,0.0357142857143000
0,119,0.0666666666667000
0,147,0.0400000000000000
0,148,0.0303030303030000
0,151,0.0281329923274000
0,176,0.0259067357513000
0,177,0.0259067357513000
0,189,0.0447761194030000
0,201,0.0625000000000000
0,202,0.0400000000000000
0,203,0.0361445783133000
0,204,0.0384615384615000
0,237,0.0273556231003000
0,285,0.0476190476190000
0,303,0.0331753554502000
0,317,0.0400000000000000
0,322,0.179104477612000
0,323,0.310344827586000
0,326,0.0384615384615000
0,327,0.0384615384615000
0,336,0.0476190476190000
0,368,0.0294117647059000
0,376,0.0384615384615000
0,377,0.0320512820513000
1,7,0.106442577031000
1,12,0.561752988048000
1,13,0.0372208436725000
1,21,0.0672268907563000
1,30,0.0176817288802000
1,31,0.0494845360825000
1,32,0.0253699788584000
1,38,0.117302052786000
1,39,0.101827676240000
1,44,0.0572082379863000
1,50,0.0802139037433000
1,57,0.0472175379427000
1,62,0.0322580645161000
1,78,0.0617848970252000
1,80,0.246376811594000
1,85,0.0130353817505000
1,95,0.0222717149220000
1,99,0.0400000000000000
1,102,0.0314341846758000
1,105,0.0554272517321000
1,107,0.0559284116331000
1,115,0.0229007633588000
1,117,0.0256959314775000
1,118,0.0666666666667000
1,119,0.172602739726000
1,122,0.0319361277445000
1,142,0.0218818380744000
1,147,0.0400000000000000
1,148,0.0805687203791000
1,150,0.117302052786000
1,151,0.0503875968992000
1,152,0.0479041916168000
1,154,0.0862533692722000
1,168,0.104308390023000
1,169,0.0728051391863000
1,170,0.149659863946000
1,171,0.0985010706638000
1,176,0.624266144814000
1,177,0.624266144814000
1,179,0.0296296296296000
1,189,0.165394402036000
1,192,0.183066361556000
1,201,0.118110236220000
1,202,0.0400000000000000
1,203,0.0267379679144000
1,204,0.0572082379863000
1,208,0.0107816711590000
1,211,0.0293398533007000
1,212,0.0293398533007000
1,213,0.0293398533007000
1,214,0.0255754475703000
1,215,0.0255754475703000
1,221,0.0255754475703000
1,236,0.0592592592593000
1,237,0.0572687224670000
1,238,0.0392390011891000
1,239,0.0366132723112000
1,240,0.0257069408740000
1,241,0.0236220472441000
1,242,0.0236220472441000
1,243,0.0238611713666000
1,244,0.0257069408740000
1,245,0.0296296296296000
1,246,0.0236220472441000
1,247,0.0257069408740000
1,248,0.0592592592593000
1,249,0.106712564544000
1,259,0.0277296360485000
1,260,0.0275862068966000
1,266,0.0366132723112000
1,267,0.0225464190981000
1,285,0.0663129973475000
1,303,0.0786106032907000
1,317,0.0400000000000000
1,319,0.0255754475703000
1,320,0.0293398533007000
1,321,0.0255754475703000
1,322,0.0229007633588000
1,323,0.0476190476190000
1,324,0.0419580419580000
1,326,0.102974828375000
1,327,0.102974828375000
1,336,0.0663129973475000
1,342,0.0628930817610000
1,343,0.158357771261000
1,348,0.0623700623701000
1,355,0.124711316397000
1,356,0.0361050328228000
1,358,0.0293577981651000
1,368,0.0844277673546000
1,375,0.0651260504202000
1,376,0.0572082379863000
1,377,0.0617848970252000
1,381,0.0277296360485000
2,3,0.00703871292107000
2,5,0.148711169861000
2,6,0.225116900468000
2,8,0.167530224525000
2,9,0.134109001837000
2,10,0.193806727176000
2,12,0.0753056234719000
2,15,0.107081174439000
2,17,0.0572002007025000
2,19,0.00823045267490000
2,22,0.0305302624531000
2,33,0.113337507827000
2,43,0.0870337477798000
2,44,0.0554621848739000
2,45,0.149019607843000
2,46,0.149019607843000
2,47,0.0957116221255000
2,48,0.327576280944000
2,49,0.143872113677000
2,50,0.0670758439281000
2,52,0.225116900468000
2,53,0.137111517367000
2,54,0.165068147400000
2,55,0.169501466276000
2,56,0.0968603874415000
2,57,0.202158572022000
2,58,0.135164243403000
2,59,0.0951041080473000
2,60,0.0393162393162000
2,62,0.115445440169000
2,63,0.148711169861000
2,64,0.137111517367000
2,70,0.0957116221255000
2,72,0.0956459671663000
2,73,0.226798462383000
2,74,0.0582986317668000
2,75,0.0433973961562000
2,76,0.0957116221255000
2,77,0.111111111111000
2,78,0.0420168067227000
2,81,0.111111111111000
2,84,0.0968603874415000
2,85,0.113958810069000
2,90,0.0368636629608000
2,91,0.0368636629608000
2,92,0.0397035468502000
2,93,0.0571814497974000
2,95,0.101472995090000
2,100,0.177688710755000
2,101,0.0956459671663000
2,103,0.0608750792644000
2,104,0.0984615384615000
2,105,0.0542679479932000
2,106,0.0608750792644000
2,107,0.0350684931507000
2,108,0.0262438490979000
2,109,0.152542372881000
2,110,0.0178465199286000
2,111,0.0112647209421000
2,117,0.0934383202100000
2,118,0.0452625226313000
2,123,0.113337507827000
2,125,0.0994390617032000
2,133,0.0668877833057000
2,136,0.0151438667340000
2,138,0.100594916171000
2,139,0.0569948186528000
2,141,0.0870337477798000
2,142,0.0525469168901000
2,143,0.0602858918583000
2,144,0.0940499040307000
2,145,0.0940499040307000
2,146,0.149549549550000
2,151,0.188005711566000
2,152,0.0313571778540000
2,153,0.0445789763346000
2,158,0.165870307167000
2,159,0.0134721371709000
2,164,0.0968603874415000
2,165,0.111111111111000
2,166,0.146650573325000
2,173,0.0968603874415000
2,179,0.0875075437538000
2,181,0.0927152317881000
2,187,0.0454821103699000
2,188,0.116086235489000
2,193,0.0245954692557000
2,195,0.0546569994423000
2,204,0.0554621848739000
2,205,0.0504844467109000
2,206,0.0641110376735000
2,207,0.0591102985984000
2,209,0.164505119454000
2,211,0.0579796772265000
2,212,0.0579796772265000
2,213,0.0579796772265000
2,214,0.0455965021861000
2,215,0.0455965021861000
2,216,0.0553337136338000
2,217,0.0968603874415000
2,218,0.0641110376735000
2,219,0.0444850700792000
2,220,0.0479947403024000
2,221,0.0455965021861000
2,222,0.0679108346293000
2,225,0.0591102985984000
2,231,0.0870337477798000
2,235,0.0580645161290000
2,239,0.135014005602000
2,240,0.0608913998745000
2,241,0.0467648942985000
2,242,0.0467648942985000
2,243,0.0643274853801000
2,244,0.0608913998745000
2,245,0.0875075437538000
2,246,0.0467648942985000
2,247,0.0608913998745000
2,249,0.0478610758153000
2,250,0.0438438438438000
